Ban Phue,Udon Thani,17.785,102.375
Mueang Sa Kaeo,Sa kaeo,13.85,102.087
Mae Tha,Lamphun,18.363,98.962
Kaeng Sanam Nang,Nakhon Ratchasima,15.661,102.236
Bueng Kan,Bueng Kan,18.359,103.592
Phan,Chiang Rai,19.663,99.733
Nong Bua Daeng,Chaiyaphum,16.012,101.834
Phu Ruea,Loei,17.454,101.371
Khlung,Chanthaburi,12.412,102.279
Wang Nam Yen,Sa kaeo,13.471,102.13
Pluak Daeng,Rayong,12.97,101.136
Phrom Phiram,Phitsanulok,17.189,100.26
Pak Thong Chai,Nakhon Ratchasima,14.793,102.034
Tha Tum,Surin,15.401,103.725
Nong Mamong,Chai Nat,15.278,99.802
Chai Buri,Surat Thani,8.434,99.071
Khlong Khlung,Kamphaeng Phet,16.176,99.698
Mueang Phayao,Phayao,19.399,99.859
Thap Put,Phang-nga,8.61,98.654
Wiang Kao,Khon Kaen,16.625,102.206
Chanuman,Amnat Charoen,16.046,104.86
So Phisai,Bueng Kan,18.093,103.489
Mueang Rayong,Rayong,12.843,101.456
Noen Kham,Chai Nat,15.036,99.816
Mueang Phayao,Phayao,19.671,100.378
Ban Khai,Rayong,12.821,101.256
Tha Li,Loei,17.678,101.448
Suwannakhuha,Nong Bua Lam Phu,17.528,102.199
Mueang Phayao,Phayao,19.606,100.417
Nong Wua So,Udon Thani,17.057,102.645
Thepharak,Nakhon Ratchasima,15.297,101.564
Si Racha,Chon Buri,13.052,101.093
Palian,Trang,7.236,99.673
Mueang Tak,Tak,16.861,99.249
Nong Bua Daeng,Chaiyaphum,16.012,101.723
Mueang Trat,Trat,12.272,102.479
Na Noi,Nan,18.35,100.57
Chanae,Narathiwat,6.123,101.643
Chai Prakan,Chiang Mai,19.73,99.247
Si Racha,Chon Buri,13.134,101.038
Pak Chom,Loei,17.7,101.922
Si Maha Phot,Prachin Buri,13.908,101.461
Mueang Sakon Nakhon,Sakon Nakhon,17.279,104.123
Khon San,Chaiyaphum,16.536,101.896
Bueng Samakkhi,Kamphaeng Phet,16.233,99.926
Phop Phra,Tak,16.402,98.697
Nong Muang,Lop Buri,15.288,100.763
Mueang Chumphon,Chumphon,10.523,99.054
Khiri Mat,Sukhothai,16.815,99.632
Mueang Lampang,Lampang,18.255,99.518
Akat Amnuai,Sakon Nakhon,17.63,103.926
Mueang Chaiyaphum,Chaiyaphum,16.021,101.993
Khon Buri,Nakhon Ratchasima,14.569,102.278
Khao Khitchakut,Chanthaburi,12.822,102.106
Mueang Tak,Tak,16.897,99.168
Wiang Chai,Chiang Rai,19.805,100.005
Mueang Udon Thani,Udon Thani,17.456,102.886
Kut Rang,Maha Sarakham,16.077,102.907
Ko Lanta,Krabi,7.751,99.063
Selaphum,Roi Et,15.911,103.94
Thung Saliam,Sukhothai,17.251,99.652
Huai Yot,Trang,7.841,99.494
Phop Phra,Tak,16.44,98.786
Si Bun Rueang,Nong Bua Lam Phu,16.904,102.201
Yang Talat,Kalasin,16.456,103.338
Khok Charoen,Lop Buri,15.366,100.935
Tap Khlo,Phichit,16.086,100.618
Kap Choeng,Surin,14.465,103.709
Bueng Khong Long,Bueng Kan,17.941,104.075
Bannang Sata,Yala,6.142,101.309
Mae Suai,Chiang Rai,19.569,99.546
Mueang Tak,Tak,16.972,99.186
Si Banphot,Phatthalung,7.645,99.878
Doi Tao,Chiang Mai,17.897,98.731
Sawang Daen Din,Sakon Nakhon,17.511,103.351
Sop Prap,Lampang,17.956,99.353
Mueang Kanchanaburi,Kanchanaburi,14.103,99.501
Ban Kruat,Buri Ram,14.344,102.997
Wang Thong,Phitsanulok,16.691,100.514
Ban Phue,Udon Thani,17.565,102.646
Chatturat,Chaiyaphum,15.467,101.902
Thong Saen Khan,Uttaradit,17.581,100.299
Khong Chiam,Ubon Ratchathani,15.42,105.551
Aranyaprathet,Sa kaeo,13.745,102.585
Khao Saming,Trat,12.398,102.382
Chanae,Narathiwat,6.077,101.693
Tha Tako,Nakhon Sawan,15.704,100.442
Kantharalak,Si Sa Ket,14.643,104.729
Na Thawi,Songkhla,6.741,100.603
Mueang Nong Bua Lam Phu,Nong Bua Lam Phu,17.032,102.39
Nong Sung,Mukdahan,16.49,104.278
Chakkarat,Nakhon Ratchasima,14.874,102.385
Khlong Khlung,Kamphaeng Phet,16.25,99.543
Kusuman,Sakon Nakhon,17.367,104.216
Na Thawi,Songkhla,6.586,100.695
Chok Chai,Nakhon Ratchasima,14.716,102.237
Ban Tak,Tak,17.066,99.107
Chon Daen,Phetchabun,16.131,100.677
Muak Lek,Saraburi,15.007,101.381
Phibun Mangsahan,Ubon Ratchathani,15.069,105.128
Chai Badan,Lop Buri,15.314,101.087
Dan Sai,Loei,17.277,101.282
Sikao,Trang,7.744,99.326
Lam Sonthi,Lop Buri,15.282,101.319
Thepha,Songkhla,6.742,101.001
Khuan Khanun,Phatthalung,7.759,100.14
Bueng Kan,Bueng Kan,18.406,103.38
Nong Wua So,Udon Thani,17.187,102.541
Tha Sae,Chumphon,10.66,99.105
Si Samrong,Sukhothai,17.111,99.908
Khok Samrong,Lop Buri,15.062,100.841
Phrao,Chiang Mai,19.44,99.261
Papoe,Ranong,9.553,98.74
Song,Phrae,18.437,100.234
Wang Nam Khiao,Nakhon Ratchasima,14.574,101.731
Lamtaman Chai,Nakhon Ratchasima,15.25,102.944
Cha-am,Phetchaburi,12.793,99.894
Phimai,Nakhon Ratchasima,15.443,102.67
Phunphin,Surat Thani,9.039,99.267
Bung Khla,Bueng Kan,18.218,104.01
Mae Sot,Tak,16.757,98.586
Dan Makham Tia,Kanchanaburi,13.88,99.44
Mueang Trang,Trang,7.673,99.726
Thung  Wa,Satun,7.032,99.743
Bang Klam,Songkhla,7.048,100.378
Mueang Sukhothai,Sukhothai,17.029,99.776
Phon Na Kaeo,Sakon Nakhon,17.219,104.375
Ban Dung,Udon Thani,17.796,103.296
Thai Mueang,Phang-nga,8.418,98.354
Khlong Hat,Sa kaeo,13.429,102.329
Wang Sam Mo,Udon Thani,17.019,103.472
Mueang Prachin Buri,Prachin Buri,14.181,101.378
Mueang Nong Bua Lam Phu,Nong Bua Lam Phu,17.28,102.304
Chumphon Buri,Surin,15.376,103.487
Senangkhanikhom,Amnat Charoen,16.056,104.685
Nong Yai,Chon Buri,13.117,101.283
Khamcha-i,Mukdahan,16.701,104.352
Prasat,Surin,14.673,103.529
Sakhrai,Nong Khai,17.651,102.665
Mae Wang,Chiang Mai,18.679,98.783
Ta Phraya,Sa kaeo,13.968,102.65
Si Sakhon,Narathiwat,6.152,101.574
Kantharalak,Si Sa Ket,14.535,104.714
Mae Sot,Tak,16.565,98.676
Pang Sila Thong,Kamphaeng Phet,16.052,99.426
Mueang Mukdahan,Mukdahan,16.64,104.565
Ko kha,Lampang,18.031,99.301
Wanon Niwat,Sakon Nakhon,17.536,103.68
Mae Taeng,Chiang Mai,19.104,98.81
Sadao,Songkhla,6.745,100.378
Waeng,Narathiwat,5.831,101.834
Na Thom,Nakhon Phanom,17.845,104.037
Phu Phan,Sakon Nakhon,16.881,104.022
Hang Dong,Chiang Mai,18.769,98.868
Chiang Khong,Chiang Rai,20.202,100.364
Mae Chan,Chiang Rai,20.163,100.018
Song Phi Nong,Suphan Buri,14.199,100.174
Nong Bunmak,Nakhon Ratchasima,14.715,102.332
Na Noi,Nan,18.394,100.629
Wichian Buri,Phetchabun,15.814,101.227
Sop Moei,Mae Hong Son,18.113,98.166
Chon Daen,Phetchabun,16.204,100.792
Phaisali,Nakhon Sawan,15.637,100.7
Mueang Phetchabun,Phetchabun,16.191,101.067
Chat Trakan,Phitsanulok,17.285,100.561
Kusuman,Sakon Nakhon,17.352,104.287
Rattanaburi,Surin,15.369,104.014
Nong Bua Rawe,Chaiyaphum,15.718,101.695
Chat Trakan,Phitsanulok,17.241,100.711
Mueang Chiang Rai,Chiang Rai,20.048,99.876
Dan Chang,Suphan Buri,14.844,99.548
Mueang Nakhon Phanom,Nakhon Phanom,17.338,104.545
Palian,Trang,7.302,99.699
Kaset Sombun,Chaiyaphum,16.307,102.027
Khao Chamao,Rayong,12.901,101.749
Kosamphi Nakhon,Kamphaeng Phet,16.58,99.361
Khao Chamao,Rayong,12.933,101.641
Phunphin,Surat Thani,9.166,99.106
Krasae Sin,Songkhla,7.54,100.323
Sawi,Chumphon,10.36,99.04
Mae Fa Luang,Chiang Rai,20.141,99.654
Phu Luang,Loei,17.135,101.629
Na Haeo,Loei,17.485,100.864
Phanom Sarakham,Chachoengsao,13.695,101.399
Muak Lek,Saraburi,14.705,101.151
Phatthana Nikhom,Lop Buri,14.951,101.205
Bamnet Narong,Chaiyaphum,15.471,101.578
Somdet,Kalasin,16.823,103.783
Tha Tako,Nakhon Sawan,15.583,100.432
Mueang Phayao,Phayao,19.337,99.902
Sam Roi Yot,Prachuap Khiri Khan,12.266,99.946
Mueang Phrae,Phrae,18.128,100.306
Na Wa,Nakhon Phanom,17.424,104.071
Chawang,Nakhon Si Thammarat,8.472,99.632
Ban Kha,Ratchaburi,13.448,99.462
Mueang Rayong,Rayong,12.721,101.472
Sangkha,Surin,14.481,103.868
Mueang Nakhon Sawan,Nakhon Sawan,15.804,99.965
Sam Ngam,Phichit,16.389,100.044
Mueang Loei,Loei,17.458,101.636
Tha Tako,Nakhon Sawan,15.649,100.355
Thai Mueang,Phang-nga,8.578,98.258
Nong Prue,Kanchanaburi,14.626,99.527
Mueang Phayao,Phayao,19.105,99.945
Nuea Khlong,Krabi,7.96,99.03
Suwannaphum,Roi Et,15.482,103.713
Mueang Chiang Rai,Chiang Rai,19.971,99.847
Phaya Mengrai,Chiang Rai,19.861,100.182
Thap Sakae,Prachuap Khiri Khan,11.637,99.641
Mueang Chiang Rai,Chiang Rai,20.021,99.922
Plai Phraya,Krabi,8.612,98.739
Suwannakhuha,Nong Bua Lam Phu,17.635,102.245
Si Mueang Mai,Ubon Ratchathani,15.607,105.383
Thung Yai,Nakhon Si Thammarat,8.28,99.432
Si Khio,Nakhon Ratchasima,15.045,101.659
Si Satchanalai,Sukhothai,17.444,99.846
Santi Suk,Nan,18.957,100.95
Na Yia,Ubon Ratchathani,15.006,105.143
Thap Sakae,Prachuap Khiri Khan,11.454,99.508
Wang Saphung,Loei,17.171,101.938
Ao Luek,Krabi,8.324,98.837
Chanuman,Amnat Charoen,16.232,104.944
Nong Kung Si,Kalasin,16.781,103.238
Sirindhorn,Ubon Ratchathani,15.225,105.33
Ron Phibun,Nakhon Si Thammarat,8.159,99.977
Kaset Wisai,Roi Et,15.511,103.617
Na Klang,Nong Bua Lam Phu,17.443,102.193
Thoen,Lampang,17.468,99.216
Det Udom,Ubon Ratchathani,14.92,105.055
Mae Ramat,Tak,16.947,98.591
U Thong,Suphan Buri,14.517,99.887
Mae La Noi,Mae Hong Son,18.37,98.102
Pla Pak,Nakhon Phanom,17.217,104.608
Phanom,Surat Thani,8.828,98.781
Soeng Sang,Nakhon Ratchasima,14.426,102.429
Pak Thong Chai,Nakhon Ratchasima,14.754,101.953
Pla Pak,Nakhon Phanom,17.197,104.515
Pak Phayun,Phatthalung,7.371,100.261
Tha Tum,Surin,15.429,103.62
Seka,Bueng Kan,17.976,103.873
Ban Phue,Udon Thani,17.54,102.556
Chom Bueng,Ratchaburi,13.667,99.649
Kapong,Phang-nga,8.695,98.362
Wiang Chiang Rung,Chiang Rai,19.984,100.049
Na Haeo,Loei,17.484,101.066
Kabin Buri,Prachin Buri,13.99,101.88
Wang Wiset,Trang,7.651,99.459
Si Mueang Mai,Ubon Ratchathani,15.409,105.346
Khok Sung,Sa kaeo,13.866,102.674
Thai Mueang,Phang-nga,8.59,98.36
Hankha,Chai Nat,15.081,99.856
Si Bun Rueang,Nong Bua Lam Phu,17.128,102.181
Kham Ta Kla,Sakon Nakhon,17.834,103.754
Erawan,Loei,17.303,101.962
Phu Luang,Loei,17.049,101.678
Kabang,Yala,6.449,101
Long,Phrae,18.013,99.719
Phakdi Chumphon,Chaiyaphum,15.793,101.372
Nong Wua So,Udon Thani,17.309,102.473
Khiri Mat,Sukhothai,16.929,99.688
Khemarat,Ubon Ratchathani,16.049,105.136
Khanu Woralaksaburi,Kamphaeng Phet,16.066,99.603
Lom Kao,Phetchabun,16.857,101.095
Tha Tako,Nakhon Sawan,15.486,100.533
Wiang Sa,Nan,18.474,100.637
Ron Phibun,Nakhon Si Thammarat,8.237,99.88
Khong,Nakhon Ratchasima,15.474,102.08
Phu Ruea,Loei,17.346,101.333
Khok Sung,Sa kaeo,13.874,102.582
Phibun Mangsahan,Ubon Ratchathani,15.132,105.313
Seka,Bueng Kan,17.839,103.958
Chaloem Phra Kiet,Nakhon Ratchasima,14.981,102.323
Wanon Niwat,Sakon Nakhon,17.473,103.73
Thong Saen Khan,Uttaradit,17.495,100.267
Pa Phayom,Phatthalung,7.831,99.78
Nong Yai,Chon Buri,13.153,101.375
Bang Rakam,Phitsanulok,16.82,99.962
Ao Luek,Krabi,8.243,98.687
Ban Rai,Uthai Thani,15.175,99.556
Tha Mai,Chanthaburi,12.814,102.014
Kabin Buri,Prachin Buri,13.897,101.785
Khon Buri,Nakhon Ratchasima,14.529,102.103
Cha-am,Phetchaburi,12.719,99.939
Si Songkhram,Nakhon Phanom,17.633,104.196
Nam Phong,Khon Kaen,16.793,102.995
Phrasaeng,Surat Thani,8.538,99.063
Mueang Lamphun,Lamphun,18.592,99.128
Mae Fa Luang,Chiang Rai,20.288,99.783
Mueang Loei,Loei,17.408,101.688
Phen,Udon Thani,17.617,102.849
Na Kae,Nakhon Phanom,16.932,104.322
Bueng Sam Phan,Phetchabun,15.788,100.922
Aranyaprathet,Sa kaeo,13.806,102.452
Wang Sombun,Sa kaeo,13.344,102.207
Thung Song,Nakhon Si Thammarat,7.971,99.78
Chiang Khong,Chiang Rai,20.266,100.369
Loeng Nok Tha,Yasothon,16.269,104.373
Chakkarat,Nakhon Ratchasima,14.938,102.427
Mae On,Chiang Mai,18.591,99.289
Chon Daen,Phetchabun,16.035,100.928
Mancha Khiri,Khon Kaen,16.237,102.534
Chaiya,Surat Thani,9.407,99.084
Somdet,Kalasin,16.819,103.7
Khao Suan Kwang,Khon Kaen,17.025,102.709
Mueang Udon Thani,Udon Thani,17.367,102.896
Yan Ta Khao,Trang,7.407,99.83
Pakham,Buri Ram,14.364,102.696
Fak Tha,Uttaradit,17.93,100.757
Mae Chaem,Chiang Mai,18.485,98.416
Phrom Phiram,Phitsanulok,17.095,100.294
Plai Phraya,Krabi,8.56,98.798
Khlong Khlung,Kamphaeng Phet,16.208,99.837
Long,Phrae,18.131,99.825
Phen,Udon Thani,17.695,102.85
Na Klang,Nong Bua Lam Phu,17.221,102.223
Mueang Phayao,Phayao,19.088,99.797
Ko Kut,Trat,11.657,102.567
Akat Amnuai,Sakon Nakhon,17.669,104.019
Bo Rai,Trat,12.544,102.6
Phaya Mengrai,Chiang Rai,19.902,100.118
Chai Buri,Surat Thani,8.483,99.125
Chiang Saen,Chiang Rai,20.298,100.262
La-ngu,Satun,6.842,99.826
Pho Sai,Ubon Ratchathani,15.756,105.254
Kaeng Khoi,Saraburi,14.605,101.095
Thap Than,Uthai Thani,15.508,99.71
Khao Saming,Trat,12.525,102.359
Mueang Nong Bua Lam Phu,Nong Bua Lam Phu,17.333,102.372
Sung Noen,Nakhon Ratchasima,14.79,101.895
Sukhirin,Narathiwat,5.951,101.697
Wang Saphung,Loei,17.351,101.831
Noen Kham,Chai Nat,14.957,99.901
Sawankhalok,Sukhothai,17.414,99.915
Hat Yai,Songkhla,7.007,100.296
Ban Phue,Udon Thani,17.56,102.424
Mueang Ranong,Ranong,9.916,98.699
Ban Dan Lan Hoi,Sukhothai,16.887,99.609
Si Racha,Chon Buri,13.129,101.123
Mae Phrik,Lampang,17.412,99.162
Sai Yok,Kanchanaburi,14.035,99.287
Pathum Ratchawongsa,Amnat Charoen,15.973,104.892
Tha Wang Pha,Nan,19.022,100.829
Pang Sila Thong,Kamphaeng Phet,16.11,99.527
Ban Muang,Sakon Nakhon,17.985,103.584
Ban Khwao,Chaiyaphum,15.778,101.861
Mae La Noi,Mae Hong Son,18.586,98.161
Kut Khaopun,Ubon Ratchathani,15.867,105.026
Pha  Khao,Loei,16.983,101.985
Phran Kratai,Kamphaeng Phet,16.588,99.683
Nong Yai,Chon Buri,13.07,101.42
Rattanawapi,Nong Khai,18.163,103.209
Sap Yai,Chaiyaphum,15.602,101.573
Nong Muang,Lop Buri,15.385,100.679
Wiang Chai,Chiang Rai,19.882,100.046
Bueng Kan,Bueng Kan,18.298,103.772
Waritchaphum,Sakon Nakhon,17.225,103.551
Khao kho,Phetchabun,16.78,101.055
Sam Roi Yot,Prachuap Khiri Khan,12.214,99.746
Phakdi Chumphon,Chaiyaphum,15.888,101.397
So Phisai,Bueng Kan,18.271,103.464
Don Tan,Mukdahan,16.254,104.701
Thai Mueang,Phang-nga,8.536,98.277
Tap Khlo,Phichit,16.274,100.569
Kap Choeng,Surin,14.488,103.585
Phon Charoen,Bueng Kan,18.125,103.583
Tron,Uttaradit,17.488,100.113
Phaya Mengrai,Chiang Rai,19.769,100.107
Ban Dan Lan Hoi,Sukhothai,17.096,99.608
Thung Yai,Nakhon Si Thammarat,8.187,99.403
Nopphitam,Nakhon Si Thammarat,8.66,99.745
Mueang Kamphaeng Phet,Kamphaeng Phet,16.521,99.59
Lang Suan,Chumphon,9.85,99.028
Chum Saeng,Nakhon Sawan,15.757,100.286
Mueang Prachuap Khiri Khan,Prachuap Khiri Khan,11.709,99.672
Rattaphum,Songkhla,7.087,100.287
Lom Sak,Phetchabun,16.581,101.324
Kosum Phisai,Maha Sarakham,16.249,102.87
Thung Song,Nakhon Si Thammarat,8.173,99.5
Pak Chong,Nakhon Ratchasima,14.594,101.53
Mae On,Chiang Mai,18.702,99.308
Sawang Daen Din,Sakon Nakhon,17.448,103.462
Kap Choeng,Surin,14.397,103.459
Mae Rim,Chiang Mai,18.911,98.893
Kra Buri,Ranong,10.394,98.842
Ban Dung,Udon Thani,17.768,103.17
Bang Rakam,Phitsanulok,16.738,100.145
Mueang Ranong,Ranong,9.857,98.589
Sung Noen,Nakhon Ratchasima,14.798,101.728
Sadao,Songkhla,6.584,100.382
Na Di,Prachin Buri,14.141,101.889
Bueng Khong Long,Bueng Kan,18.123,104.058
Thepha,Songkhla,6.763,100.853
Mae Rim,Chiang Mai,19.005,98.837
Chai Buri,Surat Thani,8.503,98.997
Sawi,Chumphon,10.277,98.945
Saba Yoi,Songkhla,6.61,100.833
Bo Rai,Trat,12.683,102.447
Ban Khwao,Chaiyaphum,15.866,101.759
Tha Tako,Nakhon Sawan,15.685,100.538
Thoeng,Chiang Rai,19.692,100.213
Tha Uthen,Nakhon Phanom,17.592,104.494
Thai Mueang,Phang-nga,8.442,98.275
Khuan Don,Satun,6.753,100.16
Bo Thong,Chon Buri,13.259,101.389
Nakhon Thai,Phitsanulok,17.146,100.76
Ban Khai,Rayong,12.848,101.391
Thep Sathit,Chaiyaphum,15.432,101.547
Mueang Lamphun,Lamphun,18.517,99.109
Wat Bot,Phitsanulok,17.168,100.333
Ban Phue,Udon Thani,17.684,102.365
Wang Thong,Phitsanulok,16.608,100.523
Phen,Udon Thani,17.603,102.984
Khao Phanom,Krabi,8.227,99.045
Mae Sot,Tak,16.62,98.651
Phrom Khiri,Nakhon Si Thammarat,8.58,99.776
Watthana Nakhon,Sa kaeo,13.916,102.265
Si Khio,Nakhon Ratchasima,15.02,101.456
Soeng Sang,Nakhon Ratchasima,14.457,102.54
Mueang Phayao,Phayao,19.311,99.999
Thung Chang,Nan,19.447,100.811
Na Haeo,Loei,17.416,101.027
Chai Badan,Lop Buri,15.126,100.964
Det Udom,Ubon Ratchathani,14.801,105.218
Mueang Krabi,Krabi,8.241,98.825
Nuea Khlong,Krabi,8.12,99.026
Ko Yao,Phang-nga,8.04,98.638
Ban Lueam,Nakhon Ratchasima,15.571,102.187
Lahan Sai,Buri Ram,14.439,102.92
Lao Khwan,Kanchanaburi,14.58,99.753
Ban Khok,Uttaradit,18.008,101.084
Chon Daen,Phetchabun,16.158,100.895
Kuchinarai,Kalasin,16.537,104.167
Phato,Chumphon,9.852,98.923
Mancha Khiri,Khon Kaen,16.196,102.419
Dan Sai,Loei,17.42,101.154
Chom Bueng,Ratchaburi,13.663,99.426
Wang Chin,Phrae,17.759,99.425
Phen,Udon Thani,17.845,102.899
Nong Phai,Phetchabun,16.101,100.951
Pak Chong,Nakhon Ratchasima,14.613,101.398
Thap Sakae,Prachuap Khiri Khan,11.606,99.501
Phon Phisai,Nong Khai,18.027,103.146
Phibun Mangsahan,Ubon Ratchathani,15.136,105.122
Pa Phayom,Phatthalung,7.783,99.799
Bo Kluea,Nan,19.297,101.176
Chiang Saen,Chiang Rai,20.212,100.265
Phipun,Nakhon Si Thammarat,8.638,99.53
Mancha Khiri,Khon Kaen,16.323,102.476
Hat Yai,Songkhla,6.837,100.558
Phayuha Hkiri,Nakhon Sawan,15.471,100.245
Wiang Sa,Nan,18.59,100.93
Mae Ai,Chiang Mai,20.066,99.387
Ban Dan Lan Hoi,Sukhothai,16.948,99.5
Kuchinarai,Kalasin,16.508,103.905
Khuan Khanun,Phatthalung,7.824,100.145
Mae Taeng,Chiang Mai,19.2,98.953
Chon Daen,Phetchabun,16.05,100.744
Doi Tao,Chiang Mai,17.959,98.676
Mueang Nakhon Phanom,Nakhon Phanom,17.336,104.631
Ban Na San,Surat Thani,8.746,99.462
Ron Phibun,Nakhon Si Thammarat,8.189,99.832
Na Haeo,Loei,17.507,100.965
Non Sa-at,Udon Thani,16.888,102.956
Khok Samrong,Lop Buri,14.967,100.802
Ban Rai,Uthai Thani,15.132,99.431
Sap Yai,Chaiyaphum,15.623,101.708
Wichian Buri,Phetchabun,15.66,101.141
Mueang Sa Kaeo,Sa kaeo,13.984,101.99
Pa Tio,Yasothon,15.925,104.43
Lang Suan,Chumphon,9.96,98.956
Khiri Rat Nikhom,Surat Thani,9.157,98.824
Si Songkhram,Nakhon Phanom,17.619,104.354
Na Thawi,Songkhla,6.622,100.673
Mueang Loei,Loei,17.642,101.769
Chae Hom,Lampang,18.836,99.578
So Phisai,Bueng Kan,18.039,103.391
Than To,Yala,6.105,101.204
Mueang Phang-nga,Phang-nga,8.407,98.575
Sirindhorn,Ubon Ratchathani,15.24,105.507
Chai Wan,Udon Thani,17.212,103.345
Mueang Nakhon Sawan,Nakhon Sawan,15.663,100.216
Tha Yang,Phetchaburi,12.847,99.814
Takua Pa,Phang-nga,8.698,98.28
Sanam Chai Khet,Chachoengsao,13.644,101.461
Huai Krachao,Kanchanaburi,14.434,99.597
Banphot Phisai,Nakhon Sawan,15.997,100.095
Mueang Sa Kaeo,Sa kaeo,13.838,101.964
Nam Nao,Phetchabun,16.709,101.71
Phrasaeng,Surat Thani,8.339,99.245
Pluak Daeng,Rayong,13.039,101.338
Si Songkhram,Nakhon Phanom,17.73,104.164
Khao Phanom,Krabi,8.342,99.167
Nong Bua Daeng,Chaiyaphum,16.028,101.624
Saba Yoi,Songkhla,6.553,100.91
Phu Khiao,Chaiyaphum,16.235,102.16
Ban Phaeng,Nakhon Phanom,17.785,104.233
Phu Sing,Si Sa Ket,14.426,104.085
Si Thep,Phetchabun,15.402,101.252
Khun Han,Si Sa Ket,14.465,104.353
Bo Kluea,Nan,19.22,101.198
Dan Sai,Loei,17.385,101.233
Chum Phuang,Nakhon Ratchasima,15.243,102.72
Mae Wong,Nakhon Sawan,15.781,99.57
Wang Saphung,Loei,17.374,101.571
Mae La Noi,Mae Hong Son,18.529,98.093
Khao kho,Phetchabun,16.717,100.962
Bueng Sam Phan,Phetchabun,15.894,101.324
Ban Bueng,Chon Buri,13.28,101.247
Doi Saket,Chiang Mai,18.956,99.326
Khao kho,Phetchabun,16.52,101.042
Na Thawi,Songkhla,6.693,100.777
Sichon,Nakhon Si Thammarat,8.945,99.787
Dan Sai,Loei,17.267,101.155
Phu Phaman,Khon Kaen,16.714,101.817
Mueang Lampang,Lampang,18.52,99.414
Sukhirin,Narathiwat,5.796,101.7
Nong Bua Daeng,Chaiyaphum,16.119,101.578
Mueang Khon Kaen,Khon Kaen,16.569,102.753
Cha-uat,Nakhon Si Thammarat,7.927,99.886
Sung Men,Phrae,17.961,100.188
Phu Khiao,Chaiyaphum,16.42,102.049
Det Udom,Ubon Ratchathani,14.797,105.141
Wang Saphung,Loei,17.234,101.926
Wiang Sa,Surat Thani,8.645,99.42
Mueang Udon Thani,Udon Thani,17.292,102.762
Dan Chang,Suphan Buri,14.882,99.737
Pak Chong,Nakhon Ratchasima,14.706,101.573
Phra Thong Kham,Nakhon Ratchasima,15.406,101.976
Dan Khun Thot,Nakhon Ratchasima,15.124,101.724
Mae Tha,Lamphun,18.241,98.97
Mueang Sakon Nakhon,Sakon Nakhon,17.177,104.017
Kut Bak,Sakon Nakhon,17.1,103.696
Soeng Sang,Nakhon Ratchasima,14.526,102.448
Bang Saphan,Prachuap Khiri Khan,11.204,99.369
Lom Sak,Phetchabun,16.889,101.346
Mueang Nakhon Sawan,Nakhon Sawan,15.724,99.997
Ko Chang,Trat,12.07,102.321
Mueang Phang-nga,Phang-nga,8.317,98.539
Si Khio,Nakhon Ratchasima,14.959,101.574
Sawi,Chumphon,10.311,99.063
Srinagarindra,Phatthalung,7.559,99.868
Ban Rai,Uthai Thani,15.047,99.685
Watthana Nakhon,Sa kaeo,13.666,102.251
Nong Bua,Nakhon Sawan,15.937,100.713
Nakhon Thai,Phitsanulok,17.207,100.95
Phichai,Uttaradit,17.318,100.21
Pakham,Buri Ram,14.402,102.612
Kantang,Trang,7.397,99.383
Khlong Thom,Krabi,7.866,99.126
Chumphon Buri,Surin,15.377,103.411
Pak Chong,Nakhon Ratchasima,14.65,101.283
Nopphitam,Nakhon Si Thammarat,8.744,99.772
Bang Saphan Noi,Prachuap Khiri Khan,11.011,99.424
Huai Krachao,Kanchanaburi,14.292,99.701
Hankha,Chai Nat,15.107,99.973
Suwannaphum,Roi Et,15.599,103.73
Mae Ai,Chiang Mai,20.065,99.262
Phatthana Nikhom,Lop Buri,14.896,100.966
Ban Phue,Udon Thani,17.692,102.531
Soi Dao,Chanthaburi,13.17,102.194
Dan Khun Thot,Nakhon Ratchasima,15.149,101.618
Hua Hin,Prachuap Khiri Khan,12.403,99.655
Khao Phanom,Krabi,8.277,99.295
Na Thawi,Songkhla,6.636,100.61
Chiang Khong,Chiang Rai,20.15,100.324
Don Tan,Mukdahan,16.346,104.781
Bueng Sam Phan,Phetchabun,15.817,101.075
Bannang Sata,Yala,6.25,101.233
Wichian Buri,Phetchabun,15.657,100.858
Manang,Satun,7.038,99.934
Mueang Phetchabun,Phetchabun,16.266,101.027
Mueang Kanchanaburi,Kanchanaburi,14.138,99.419
Pa Sang,Lamphun,18.371,98.898
Mueang Sakon Nakhon,Sakon Nakhon,17.095,104.033
Pong Nam Ron,Chanthaburi,13.067,102.381
Mueang Phatthalung,Phatthalung,7.648,100.188
Mae Mo,Lampang,18.25,99.807
Non Sang,Nong Bua Lam Phu,16.892,102.4
Pak Chom,Loei,18.111,102.01
Mae La Noi,Mae Hong Son,18.315,97.991
Phanna Nikhom,Sakon Nakhon,17.274,103.846
Wang Nuea,Lampang,19.229,99.631
Det Udom,Ubon Ratchathani,14.702,105.09
Mueang Phetchabun,Phetchabun,16.59,101.134
Thung Song,Nakhon Si Thammarat,8.164,99.742
Kanchanadit,Surat Thani,8.97,99.521
Nong Bua,Nakhon Sawan,15.783,100.649
Lao Khwan,Kanchanaburi,14.516,99.655
Kaset Sombun,Chaiyaphum,16.089,101.908
Laplae,Uttaradit,17.746,99.968
Mueang Loei,Loei,17.455,101.842
